Chapters,Favs,Follows,Published,Reviews,Updated,Words,Author,Characters,Genre,Language,Rating,Story_link,Synopsis,Title,Pairing
1,10,2,2019-09-29,2.0,2019-09-29,1055,Wrong author,"RemusL.,AlbusD.",Drama,English,K+,https://www.fanfiction.net/s/13398492/1/The-Resignation,The real reasons behind Remus Lupin's resignation at the end of Prisoner of Azkaban.,The Resignation,No specified pairings
5,28,58,2019-09-29,18.0,2019-09-29,14258,Glorioux,"HermioneG.,AdrianP.HarryP.,ArthurW.",Romance/Family,English,M,https://www.fanfiction.net/s/13398490/1/Second-Chances,"Dedicated to all who believe in second chances. There are at least two love stories here, but this is not a love story between Arthur and Hermione; it is about their filial love; of how they find true love once more. Heartbroken and betrayed Hermione meets Adrian Pucey. He loves her and waits for her while she helps undeserving Harry with his children. Mature Themes- HG-AP-HP",Second Chances,"Hermione G., Adrian P."
1,20,5,2019-09-29,13.0,2019-09-29,1064,Wrong author,"NevilleL.,AliceL.,FrankL.",Family,English,K,https://www.fanfiction.net/s/13398484/1/A-Reply-From-The-Dark,Neville goes to visit Frank and Alice at St. Mungo's to tell them about his engagement to Hannah. He gets an unexpected reply.,A Reply From The Dark,No specified pairings
2,36,15,2019-09-29,6.0,2019-09-29,7446,everlovingdeer,"SiriusB.,OC",Romance/Friendship,English,T,https://www.fanfiction.net/s/13398476/1/Braver-than-the-Bravest-of-Us,"""A smile,"" I insisted softly. ""Maybe it's brave to keep smiling when the world seems hell-bent on erasing that smile?"" ""Well,"" he started slowly, watching me with eyes that were so gentle I almost couldn't keep looking at him, ""then you're the bravest person I know.""",Braver than the Bravest of Us,"Sirius B., OC"
2,22,33,2019-09-29,2.0,2019-09-29,6837,deathvalley101,"HarryP.,SiriusB.,DracoM.,SeverusS.",Hurt/Comfort/Adventure,English,T,https://www.fanfiction.net/s/13398469/1/Ye-O-Cunning-One,"Harry Potter is a young boy(girl) who entered Hogwarts, like every other British witch and wizard does at 11. Except, what if this time around, Harry knew a little more about him(her)self thanks to a little outside influence. Trans Harry. Slytherin Harry. Modern Times. Author messes with Canon a bit.",Ye O Cunning One,No specified pairings
3,1,6,2019-09-29,0.0,10/19/2019,4087,MesmerAnto,Unspecified Characters,Romance/Hurt/Comfort,English,M,https://www.fanfiction.net/s/13398456/1/Decaying-Wedding,"What happens when the bride needs saving from the groom, when she's dragged to the altar with no way out? When the people she loves smile at her while she wants nothing more than for the earth to swallow her whole. She tried to save the world, but who'll save her?",Decaying Wedding,No specified pairings
1,2,1,2019-09-29,1.0,2019-09-29,3283,Wrong author,LunaL.,Humor,English,T,https://www.fanfiction.net/s/13398447/1/Lovegood-s-Shield,"Luna Lovegood is prowling the halls of Hogwarts, providing protection for all who end up in her sights. But from what, and why?",Lovegood's Shield,No specified pairings
1,4,8,2019-09-29,0.0,2019-09-29,439,SlytherinDog,Unspecified Characters,Drama/Romance,English,T,https://www.fanfiction.net/s/13398443/1/A-True-Slytherin,"Harry Potter parent's are alive. He was sorted into Slytherin, of all places.His mum, dad, and godfather were all in Gryffindor. Everybody thinks he believes he is a Death Eater, and they are partially right. TO add onto the stress, he starts to fall for a certain redhead, Ginny Weasley.",A True Slytherin,No specified pairings
6,181,308,2019-09-29,69.0,11/17/2019,13960,DaisyFosterer,"HarryP.,DaphneG.,TraceyD.",Humor/Adventure,English,T,https://www.fanfiction.net/s/13398417/1/Harry-Potter-and-the-Slytherin-Schoolmates,What will happen when Harry Potter makes friends with a couple of Slytherins? How will the famous Harry Potter change when he is consistently around Slytherins? An A/U version of Harry Potter and the Sorcerer's (or Philosopher's) Stone. *will have Dumbledore and Weasley bashing*,Harry Potter and the Slytherin Schoolmates,No specified pairings
1,0,0,2019-09-29,0.0,2019-09-29,1162,XxX Valar Morghulis XxX,Unspecified Characters,Romance,English,T,https://www.fanfiction.net/s/13398414/1/Silent-Moments,"Sometimes silence is the only way to express things without truly giving away how you feel about the other person, lest you let those feelings get in the way of everything. Argon Dracon and Octavia Pandora are two such individuals who dare not openly say things, but choose to allow the silent moments to express how they feel. (All credit for Argon Dracon goes to ChiefyBoi.)",Silent Moments,No specified pairings
1,0,1,2019-09-29,0.0,2019-09-29,312,king og the sky,Unspecified Characters,Parody/Humor,English,K,https://www.fanfiction.net/s/13398413/1/Hexes-curses-and-chames-of-magic-by-Gandalf-The-Grey,An ancient spell book that fount its way to Harry. James. Potter suposely written by the a-legend creator of the foundation of all that is known about magic. no one knows if he really exist but this old book is real so take that how you will (sorry for bad grammar. these spells are your's to use i will be on the look out for them ind story's of harry potter and hope they are used,"Hexes, curses, and chames of magic by Gandalf The Grey",No specified pairings
4,6,19,2019-09-29,3.0,12/15/2019,11922,MarcelaBrjs,"SiriusB.,LuciusM.,OC",Drama,English,T,https://www.fanfiction.net/s/13398404/1/Heiress-to-Slytherin-s-Legacy,"Our heritage has been kept a secret for too long. Bide your time and never forget, the heiress doesn't bow to a madman, and most definitely not to a usurper. We are Pure-bloods, we don't bend the knee, we challenge those who seek to destroy the very magic that flows through our veins. Remind his followers what the Pure-bloods truly stand for, become an heiress worthy of Slytherin.",Heiress to Slytherin's Legacy,No specified pairings
10,233,441,2019-09-29,88.0,2019-09-29,79206,HarmonysAlchemist,"HarryP.,HermioneG.",Angst/Romance,English,M,https://www.fanfiction.net/s/13398400/1/Harry-Potter-and-the-Alchemist-s-Cell,"An AU sixth year story. An emotionally damaged Harry spends the Summer after his fifth year healing with Hermione. Their relationship deepens and as threats come from all sides during a turbulent school year, they come to realise they can only rely on each other",Harry Potter and the Alchemist's Cell,No specified pairings
1,11,14,2019-09-29,4.0,2019-09-29,2335,Wrong author,"HarryP.,DracoM.Voldemort,AlbusD.",Romance,English,M,https://www.fanfiction.net/s/13398330/1/What-did-Voldemort-see-in-The-Mirror-of-Erised,What happens when Albus decides to give second chance to Voldemort a night before the final battle,What did Voldemort see in The Mirror of Erised,"Harry P., Draco M."
1,15,26,2019-09-29,2.0,2019-09-29,1183,Wrong author,Unspecified Characters,Adventure/Humor,English,K+,https://www.fanfiction.net/s/13398322/1/The-Reader-s-Wish,"Well...you know how you wish for something to happen and when it does, you can't seem to understand what or how things are happening around you. That's how I feel right now...my wish...as was with countless others...Harry Potter the Boy-who-Lived and me the Boy-who-wished. I am here now and I have Magic...I will live my own way..even in this crazy and dangerous world...",The Reader's Wish,No specified pairings
1,55,29,2019-09-29,10.0,2019-09-29,1876,Wrong author,"HarryP.,GinnyW.HermioneG.",Humor/Friendship,English,T,https://www.fanfiction.net/s/13398288/1/An-Unfortunate-Coincidence,"Hermione Granger is pregnant. Trouble is, she has not slept with a man during the past decade. Which is why the whole pregnancy business is rather unexpected, and the reason she sought out Harry and Ginny for advice. Postwar, EWE? Cracky.",An Unfortunate Coincidence,"Harry P., Ginny W."
1,0,0,2019-09-29,0.0,2019-09-29,2547,secretfanficlover,"SiriusB.,RegulusB.",Crime/Mystery,English,T,https://www.fanfiction.net/s/13398250/1/Brother-s-Black,"Bounty hunter Regulus Black teams up with his brother, detective Sirius to take down a crime boss. MuggleAU.",Brother's Black,No specified pairings
1,1,1,2019-09-29,0.0,2019-09-29,1725,secretfanficlover,DoloresU.,Adventure,English,T,https://www.fanfiction.net/s/13398247/1/Worth-The-Risk,Umbridge has a change of heart after being dragged off into the forest by the centaurs.,Worth The Risk,No specified pairings
4,4,3,2019-09-29,3.0,2019-09-29,1334,MischefCompleted,Unspecified Characters,Mystery/Friendship,English,K,https://www.fanfiction.net/s/13398243/1/Harry-X-Draco,What happens next? Will Harry And Malfoy Get together? Read to find out! This fanfiction will updated weekly i’m currently taking suggestions :),Harry-X-Draco,No specified pairings
1,15,2,2019-09-29,3.0,2019-09-29,3427,Wrong author,"JamesP.,LilyEvansP.",Romance,English,K,https://www.fanfiction.net/s/13398235/1/the-world-is-bloody-awful-but-you-are-everything,"His attraction to her was not out of the ordinary – he was always painfully, depressingly aware of her presence anywhere, capable of identifying and discerning her from everyone else in the exact, suspensive moment when she entered any room – but her positive reaction to it definitely was.",the world is bloody awful but you are everything,No specified pairings
1,2,0,2019-09-29,2.0,2019-09-29,894,Wrong author,"GeorgeW.,AngelinaJ.,FredW.",Drama/Family,French,K+,https://www.fanfiction.net/s/13398215/1/Le-bruit-de-la-mer,"Lorsqu'il se tait, George a l'impression d'entendre la mer. Comme lorsque, enfant, il collait les coquillages à son oreille. Mais il n'est plus un enfant depuis longtemps.",Le bruit de la mer,No specified pairings
15,114,195,2019-09-29,59.0,12/13/2019,43131,J26596,"HarryP.,SiriusB.,OC",Fantasy,English,T,https://www.fanfiction.net/s/13398208/1/Rise-of-House-Black,What if Sirius had a son who was raised like Harry in the muggle world as an adopted son and wanted to find his biological family when he went to Hogwarts? What if he became friends with Harry and together House Black and House Potter changed the course of wizarding history and the war? This is my first story so please review and enjoy,Rise of House Black,No specified pairings
38,216,324,2019-09-29,484.0,2019-09-29,49590,joemjackson,HarryP.,Fantasy/Friendship,English,T,https://www.fanfiction.net/s/13398202/1/Son-of-Harry-Does-Different,"After altering JKR's books [and assorted fanfics] 250 ways HDD hit retirement age. Never fear, his son picks right up. Anything may happen, be it canon or fanfic. Beloved character gets earful; villain redeemed; comic relief. Sequel 1shots are planned. Suggestions welcome.",Son of Harry Does Different,No specified pairings
1,5,5,2019-09-29,1.0,2019-09-29,3546,Wrong author,"MinervaM.,TomR.Sr.",Suspense/Tragedy,English,M,https://www.fanfiction.net/s/13398194/1/The-Fourth-Heir,Tom Riddle will stop at nothing in his conquest to live forever. **Crown's Choice and Winner of Slytherin Cabal's Death by Quill 2019 Writing Competition**,The Fourth Heir,No specified pairings
1,6,3,2019-09-29,1.0,2019-09-29,3517,Wrong author,"AlbusS.P.,ScorpiusM.,JamesS.P.",Friendship,English,T,https://www.fanfiction.net/s/13398184/1/Brothers,"Albus and Scorpius discover a way to make their next school year one to remember, but things quickly get away from them.",Brothers,No specified pairings
1,6,3,2019-09-29,4.0,2019-09-29,3465,Wrong author,"PansyP.,RonW.DracoM.",Mystery/Angst,English,M,https://www.fanfiction.net/s/13398179/1/Through-the-Looking-Glass,Not even death can keep him from her. **Winner of Slytherin Cabal's Death by Quill 2019 First Round.**,Through the Looking Glass,"Pansy P., Ron W."
1,4,8,2019-09-29,3.0,2019-09-29,2731,Wrong author,"LilyEvansP.,SeverusS.,AlbusD.,HoraceS.",Friendship,English,K,https://www.fanfiction.net/s/13398174/1/The-New-Gryffindor,"Severus desires to be in Slytherin. But when Lily is sorted into Gryffindor, he changes his mind. But how is he going to convince Slughorn to make him a Gryffindor?",The New Gryffindor,No specified pairings
1,10,7,2019-09-29,2.0,2019-09-29,3597,Wrong author,Unspecified Characters,Romance,English,M,https://www.fanfiction.net/s/13398172/1/Sominous,"Pansy Parkinson comes from a long line of seers, able to share dreams and chase nightmares with the power of touch. And there is no one more plagued by the dark dreams of the recent past than Harry Potter and no price is too high to rid himself of them. ** First Place Winner of the Slytherin Cabal's Death by Quill 2019 Competition Round Two**",Sominous,No specified pairings
2,5,5,2019-09-29,7.0,2019-09-29,1270,Assassin master ezio 91,"Jacobssibling,PennyH.RowanK.,BarnabyL.",Family/Romance,English,K+,https://www.fanfiction.net/s/13398171/1/Hogwarts-Mystery-Wedding-Bliss,"As life continues for the Cursed Vault Breakers after Hogwarts, a delightful message soon spreads about two of their own that leads to a joyous occasion. The only unfortunate matter is the timing, for soon word spreads of a certain Dark Wizard's return, but the group is determined, not even that will spoil this special day.",Hogwarts Mystery: Wedding Bliss,"Jacob's sibling, Penny H."
1,51,16,2019-09-29,5.0,2019-09-29,1151,Wrong author,"HarryP.,HermioneG.",Romance/Family,English,K+,https://www.fanfiction.net/s/13398158/1/Accidentally-on-Purpose,"It had been an Accident, a mistake. So why can't Hermione stop thinking about the kiss? And what does it mean for her friendship with Harry?",Accidentally on Purpose,"Harry P., Hermione G."
1,1,2,2019-09-29,0.0,2019-09-29,5153,Alobear,Unspecified Characters,Angst/Fantasy,English,T,https://www.fanfiction.net/s/13398126/1/Black-Is-The-Colour,"Sirius/Remus - Marauders fic. Unhappy at going home for the holidays, Sirius provokes his mother into throwing him out.",Black Is The Colour,No specified pairings
1,5,2,2019-09-29,5.0,2019-09-29,1580,Wrong author,Unspecified Characters,Family/Hurt/Comfort,English,K+,https://www.fanfiction.net/s/13398119/1/Teddy-Lupin-s-first-night-at-Hogwarts,"Teddy Lupin knew exactly how his first night at Hogwarts would be, what other option would there be? But things turn out different and he has to come to terms with that. Luckily he is not alone.",Teddy Lupin's first night at Hogwarts,No specified pairings
3,29,43,2019-09-29,33.0,12/21/2019,8368,Liesel Everdeen.freya-uchiha,Unspecified Characters,Romance,Spanish,K+,https://www.fanfiction.net/s/13398075/1/At-the-prince-s-command,"Él había hecho dos promesas, que llegaría un día en que necesitarían ayuda y slytherin no se las daría; y que su reino no atacaría al suyo solo por un compromiso fallido. Y Harry no sabía que hacer con ellas.",At the prince's command,No specified pairings
22,3,2,2019-09-29,4.0,11/16/2019,198456,elenor,"RonW.,SeverusS.,NevilleL.,RegulusB.",Drama/Friendship,Czech,M,https://www.fanfiction.net/s/13398070/1/Veronica-3-Ochr%C3%A1nce,"Toto je třetí díl série Veronica, který nám ukáže tři, možná čtyři nebo dokonce pět ochránců, kteří by pro přátele, rodinu a milované by skočily obrazně do pekla. Ty skutečné přátele a ochránce v dobách tmy. V případě, že jste nečetli předchozí díly, prosím učiňte tak, jinak totiž děj ani zdaleka nepochopíte. Nedržím se zcela knih matky zakladatelky.",Veronica 3 -Ochránce,No specified pairings
